,0
187,1293871.1369004792
188,1258393.2008164637
189,1247158.9850712318
190,1267785.798942574
191,1285368.0641678956
192,1286855.3760027145
193,1303282.3572079036
194,1315317.9804204674
195,1314691.5936487587
196,1308848.397957754
197,1335792.8694631988
198,1341533.8483441619
199,1331078.9744643187
200,1348648.4071820255
201,1341079.0429856202
202,1319270.0100065826
203,1339618.7145342838
204,1320219.4266739096
205,1306340.3097101136
206,1300891.663704514
207,1275563.1567840285
208,1295840.784058972
209,1254233.4543438277
210,1268498.5220856078
211,1264102.7849237993
212,1277303.7071293828
213,1309885.6639414236
214,1307292.180345387
215,1337988.8864275801
216,1339283.5269375856
217,1349644.7324395357
218,1363499.397992524
219,1375268.8351023619
220,1395829.381491366
221,1408329.866890855
222,1398405.5908684907
223,1379715.2485772609
224,1379293.473375064
225,1389840.2433583247
226,1387649.8260084828
227,1395258.089470094
228,1372031.551365672
229,1374688.1771136024
230,1393762.4823089503
231,1399633.2129438764
232,1386471.8104761753
233,1396552.2685533862
234,1404872.668678206
235,1389088.3038183467
236,1387277.8387296642
237,1387743.1675209724
238,1392228.881497878
239,1408010.3608538122
240,1398754.294558134
241,1401391.4752615332
242,1381566.1098638962
243,1382457.2323831324
244,1393466.1135638484
245,1397549.6521667102
246,1406941.5928696024
247,1415146.8641991296
248,1423165.1932728784
249,1424437.2262032016
250,1422471.2929787443
251,1402761.6698529948
252,1440930.1865591614
253,1445177.8541662283
254,1450572.6981820394
255,1450341.1898392276
256,1455216.3138566255
257,1459166.9012591364
258,1453776.5049419284
259,1468811.7897637638
260,1476813.5355526987
261,1454804.1397772443
262,1476212.6004335452
263,1465750.8630149693
264,1428037.5622989389
265,1393192.7339189993
266,1399944.1525336294
267,1391580.7245968645
268,1394354.437380543
269,1377105.0187769553
270,1368053.1278098403
271,1389356.5266964766
272,1393015.4337961033
273,1389613.122945284
274,1354371.1520225524
275,1358361.397471974
276,1344830.7453536068
277,1373928.907779507
278,1370044.0113863673
279,1380809.4810013273
280,1374792.1798913234
281,1396081.561642595
282,1405351.6768290475
283,1423012.308242737
284,1420287.9632477558
285,1418238.8471358432
286,1402411.7797996048
287,1414699.0990412573
288,1405204.046518512
289,1403827.5591039502
290,1420183.7619898187
291,1422645.5779211258
292,1428759.9732982358
293,1434556.4130567855
294,1450723.4894574315
295,1448705.8920639805
296,1451360.2342142365
297,1448123.2231393477
298,1455233.431345483
299,1457480.2202113392
300,1465263.9068030124
301,1478426.1598564906
302,1480512.702812412
303,1480992.3450925022
304,1470206.4862644058
305,1477168.4934132646
306,1490686.2381942752
307,1487707.9956336827
308,1482969.730224812
309,1484675.3922421676
310,1485088.8049766007
311,1488574.2796469787
312,1479190.2190748632
313,1493566.1221857495
314,1504827.7895018905
315,1503887.375740487
316,1495007.8780121
317,1491475.6394780965
318,1499204.9738549844
319,1496002.2808499339
320,1495731.152499775
321,1510090.3005574266
322,1519888.2155330877
323,1499602.508544043
324,1509376.1523917774
325,1509730.4604313506
326,1515155.5675651443
327,1508658.1953696148
328,1525779.7034568563
329,1523937.3242706482
330,1488331.6241389075
331,1510145.2285099854
332,1526628.7171901492
333,1498605.813684143
334,1524267.8163663922
335,1478171.164558882
336,1463536.2275418686
337,1408332.091342273
338,1376094.69348934
339,1443081.09035281
340,1443408.8388707768
341,1463953.4413605528
342,1451354.0441586536
343,1414148.2624993029
344,1406819.9025570152
345,1390793.067796462
346,1379281.3391692317
347,1331568.8461107218
348,1344579.8972544796
349,1331666.995552737
350,1341756.1584136714
351,1333182.1683727002
352,1374674.5273624973
353,1349692.5334801832
354,1327623.6009316228
355,1359215.691017209
356,1360007.424956368
357,1309120.1103062173
358,1289467.2876171647
359,1308194.9567431847
360,1301604.5107922049
361,1332472.43694433
362,1341922.117338
363,1337143.865898089
364,1371052.2254858913
365,1369591.5190245388
366,1368115.881745967
367,1375573.891272415
368,1371566.749599091
369,1351835.0102092354
370,1352133.558382327
371,1334449.4380314904
372,1330420.4215191607
373,1334638.6307845898
374,1296457.358927577
375,1284111.0928421775
376,1273299.1714152638
377,1267475.517396685
378,1274889.835585752
379,1320509.8192466332
380,1337598.4575314473
381,1349788.3444212477
382,1344269.161516586
383,1367616.9897443762
384,1377389.0233885043
385,1375443.0568387066
386,1331730.2724821903
387,1336545.4290064978
388,1345618.1395453392
389,1328118.0844061107
390,1360864.0272497898
391,1373087.8634107027
392,1384474.869213373
393,1381228.0201531225
394,1374265.701096725
395,1374162.692525468
396,1370083.2026802604
397,1402271.4985334466
398,1368614.0925393277
399,1369386.4341388638
400,1376707.180912163
401,1376166.340223891
402,1392113.9844304593
403,1383870.8965425696
404,1349606.3105724116
405,1330304.8642199512
406,1329272.8296232924
407,1331923.5522292107
408,1345052.8036358242
409,1347074.2654729271
410,1320077.2806197128
411,1312096.2735595363
412,1301233.2129252434
413,1271582.3165033003
414,1270717.3181872603
415,1270027.8807602911
416,1292594.7751180928
417,1273697.8350590563
418,1270367.0739348347
419,1307639.0429071668
420,1314404.5080396372
421,1332203.1755522091
422,1313583.8247875464
423,1320215.7578551748
424,1325510.1141560597
425,1333075.2896742835
426,1345829.2752932513
427,1349001.059701752
428,1346366.7279877814
429,1354357.0668329636
430,1362594.3805891138
431,1375548.0837998667
432,1377769.1293427674
433,1378630.4803218963
434,1366370.287445782
435,1397654.5734504487
436,1390028.652013511
437,1395648.6898231965
438,1387165.9207143863
439,1383933.0072345464
440,1387343.0383574597
441,1375535.4469055783
442,1407388.868393835
443,1418556.453670564
444,1420293.2419596708
445,1433314.325484916
446,1431778.30808603
447,1432678.1619882672
448,1443754.743043195
449,1438888.933730177
450,1440396.0588612335
451,1448417.216606145
452,1430279.4990799425
453,1449722.5644898429
454,1460963.4485502765
455,1458789.8558198106
456,1477161.4264576463
457,1472614.3243738383
458,1464768.2899093975
459,1465747.3040120883
460,1459791.8810915332
461,1462499.1109087896
462,1473740.3072268015
463,1479945.5362098434
464,1509106.7411785636
465,1506726.0501131935
466,1503199.3756476913
467,1494731.5849946123
468,1489236.2877471615
469,1462906.2588077835
470,1453055.1727653344
471,1452169.0237261741
472,1428085.5087685224
473,1427011.712528288
474,1450821.5610155244
475,1456316.7709542762
476,1453189.7703229347
477,1430401.5986226385
478,1456739.5320760573
479,1443009.6516471591
480,1437000.5018653483
481,1433227.2993045049
482,1472040.0617454879
483,1485355.659173787
484,1486448.2455322605
485,1486858.8546846753
486,1489890.0524888919
487,1484517.40182094
488,1489213.2413619405
489,1495698.3441797649
490,1492288.9442791108
491,1501058.709332952
492,1497112.653961608
493,1505049.3116561263
494,1498614.105309542
495,1497138.7396404715
496,1499200.413945706
497,1502118.5399509792
498,1503927.3776841792
499,1502703.9792815305
500,1505034.129242983
501,1502832.1520676722
502,1500224.2248011543
503,1498232.038445133
504,1513558.9259213682
505,1517577.9653249343
506,1519659.8148706127
507,1527195.234706262
508,1520129.821627793
509,1519665.9328694376
510,1523831.4038951218
511,1534992.6232236864
512,1525271.997823679
513,1522816.715960594
514,1523200.9854612416
515,1515220.8267074113
516,1505549.433164695
517,1509334.7245955858
518,1524914.262390343
519,1526738.2620285812
520,1522454.2148809407
521,1531331.5523763532
522,1510536.1649647327
523,1514963.324512024
524,1537174.914144828
525,1543050.7400029951
526,1543731.9525656695
527,1550246.3095841038
528,1563383.8862589905
529,1569730.0405783542
530,1566274.936177479
531,1560071.587584185
532,1563061.3360839197
533,1562631.697878936
534,1553447.0536029742
535,1559602.935130002
536,1565372.49157309
537,1568103.1255039622
538,1537454.5614908598
539,1513832.10671921
540,1507316.215081188
541,1522868.4572081373
542,1540362.5812937163
543,1516734.749040971
544,1522634.6548548096
545,1551656.8063636671
546,1539658.0287112698
547,1526485.9105118169
548,1544291.6335302705
549,1538043.7659257627
550,1507178.565300288
551,1509627.9072617716
552,1499383.0580083323
553,1473914.7359885515
554,1446882.152842501
555,1462864.7343900623
556,1472698.4327029039
557,1498542.059015821
558,1492352.9505661465
559,1500010.4261343498
560,1507073.415051044
561,1513938.5034018594
562,1511715.9619909064
563,1520534.1305417013
564,1525184.414259234
565,1527909.4011665175
566,1531203.1583068967
567,1535475.6988270364
568,1541627.8023334746
569,1547934.2060416252
570,1542980.5869238593
571,1541222.1138933746
572,1535438.7784767095
573,1519715.13532715
574,1515634.77179887
575,1517846.8028359662
576,1529772.5777240158
577,1506620.2333890356
578,1526231.4477671504
579,1570132.3202667935
580,1588905.9110300841
581,1589249.253642852
582,1614856.064696412
583,1618646.4440028432
584,1635171.984790636
585,1646716.595156707
586,1655385.9173514706
587,1647447.348894871
588,1635410.5744309921
589,1623024.2982440037
590,1632206.8347988199
